"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","7","","","","0"
"2019-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","4","","","","0"
"2019-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","5","","","","0"
"2020-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2020-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2021-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","5","","","","0"
"2021-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","5","","","","0"
"2021-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
