"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4992793","","","","0"
"2021-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4269309","","","","0"
"2021-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3966600","","","","0"
"2021-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4899803","","","","0"
"2021-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3178130","","","","0"
"2021-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","2833814","","","","0"
"2021-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4003753","","","","0"
"2021-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3423462","","","","0"
"2021-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4058972","","","","0"
"2021-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","2965341","","","","0"
"2021-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4310394","","","","0"
"2021-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4503301","","","","0"
"2021-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4471627","","","","0"
"2022-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3486287","","","","0"
"2022-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3815567","","","","0"
"2022-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5407893","","","","0"
"2022-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5092541","","","","0"
"2022-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4894722","","","","0"
"2022-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4828227","","","","0"
"2022-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","3964057","","","","0"
"2022-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4778848","","","","0"
"2022-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4857859","","","","0"
"2022-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4472275","","","","0"
"2022-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4375142","","","","0"
"2022-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5561036","","","","0"
"2023-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5464908","","","","0"
"2023-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5119135","","","","0"
"2023-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6021347","","","","0"
"2023-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5711368","","","","0"
"2023-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6459450","","","","0"
"2023-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6851755","","","","0"
"2023-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5628431","","","","0"
"2023-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6638283","","","","0"
"2023-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6553771","","","","0"
"2023-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6435725","","","","0"
"2023-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6833573","","","","0"
"2023-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5643241","","","","0"
"2024-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5470397","","","","0"
"2024-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5965468","","","","0"
"2024-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5772388","","","","0"
"2024-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5502000","","","","0"
"2024-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6140961","","","","0"
"2024-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5327169","","","","0"
"2024-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4114001","","","","0"
"2024-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5113814","","","","0"
"2024-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5449007","","","","0"
"2024-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5671355","","","","0"
"2024-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5417525","","","","0"
"2024-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5067598","","","","0"
"2025-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5589727","","","","0"
"2025-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5166430","","","","0"


