"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15871","","","","0"
"2023-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11529","","","","0"
"2023-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","19121","","","","0"
"2023-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","14831","","","","0"
"2023-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","18605","","","","0"
"2023-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","18101","","","","0"
"2023-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12585","","","","0"
"2023-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13817","","","","0"
"2023-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","17186","","","","0"
"2023-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15799","","","","0"
"2023-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15747","","","","0"
"2023-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11489","","","","0"
"2024-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","16461","","","","0"
"2024-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15717","","","","0"
"2024-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","19128","","","","0"
"2024-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","19127","","","","0"
"2024-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10815","","","","0"
"2024-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","18467","","","","0"
"2024-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","19039","","","","0"
"2024-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","16344","","","","0"
"2024-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","20423","","","","0"
"2024-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","16319","","","","0"
"2024-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","16751","","","","0"
